jurisdiccion,entidad,programa,actividad,credito_original,aumento,marcar_hijos_con_posible_reasignacion
Presidencia de la Nación,Administración de Parques Nacionales,Conservación y Administración de Áreas Naturales Protegidas,Gestión Reserva Natural Formosa,13361130,,
Presidencia de la Nación,Administración de Parques Nacionales,Conservación y Administración de Áreas Naturales Protegidas,Gestión Parque Nacional Mburucuyá,32215394,,
Presidencia de la Nación,Administración de Parques Nacionales,Conservación y Administración de Áreas Naturales Protegidas,Gestión Reserva Natural Estricta San Antonio,5933577,,
Presidencia de la Nación,Administración de Parques Nacionales,Conservación y Administración de Áreas Naturales Protegidas,Gestión Parque Nacional Campos del Tuyú,9192743,,
Presidencia de la Nación,Administración de Parques Nacionales,Conservación y Administración de Áreas Naturales Protegidas,Gestión Parque Nacional Monte León,10273671,,
Presidencia de la Nación,Administración de Parques Nacionales,Conservación y Administración de Áreas Naturales Protegidas,Gestión Parque Interjurisdiccional Marino Patagonia Austral,13792639,,
Presidencia de la Nación,Administración de Parques Nacionales,Conservación y Administración de Áreas Naturales Protegidas,Gestión Parque Nacional El Rey,22419334,,
Presidencia de la Nación,Administración de Parques Nacionales,Conservación y Administración de Áreas Naturales Protegidas,Parque Nacional Islas de Santa Fe,3586900,,
Presidencia de la Nación,Administración de Parques Nacionales,Conservación y Administración de Áreas Naturales Protegidas,Gestión Parque Nacional Copo,10656581,,
Presidencia de la Nación,Administración de Parques Nacionales,Conservación y Administración de Áreas Naturales Protegidas,Gestión Reserva Nacional el Nogalar de los Toldos,2732643,,
Presidencia de la Nación,Administración de Parques Nacionales,Conservación y Administración de Áreas Naturales Protegidas,Gestión Reserva Natural Nacional General Pizarro,9069350,,
Presidencia de la Nación,Administración de Parques Nacionales,Conservación y Administración de Áreas Naturales Protegidas,Parque Interjurisdiccional Marino Makenke,3535196,,
Presidencia de la Nación,Administración de Parques Nacionales,Conservación y Administración de Áreas Naturales Protegidas,Gestión Parque Interjurisdiccional Isla Pingüino,1667279,,
Presidencia de la Nación,Administración de Parques Nacionales,Conservación y Administración de Áreas Naturales Protegidas,Parque Nacional Patagonia,9205645,,
Presidencia de la Nación,Administración de Parques Nacionales,Conservación y Administración de Áreas Naturales Protegidas,Parque Nacional El Impenetrable,11416558,,
Presidencia de la Nación,Administración de Parques Nacionales,Conservación y Administración de Áreas Naturales Protegidas,Reserva Natural Silvestre Isla de los Estados,1700000,,
Presidencia de la Nación,Administración de Parques Nacionales,Conservación y Administración de Áreas Naturales Protegidas,Gestión Parque Nacional Iberá,3640706,,
Presidencia de la Nación,Administración de Parques Nacionales,Atención a Pasividades de Guardaparques,Atención a Pasividades de Guardaparques,191646000,,
Presidencia de la Nación,Administración de Parques Nacionales,Formación y Capacitación,Formación y Capacitación de Agentes de la Administración de Parques Nacionales,53720729,,
Presidencia de la Nación,Administración de Parques Nacionales,Conservación de la Biodiversidad (GEF TF Nº 094428/AR),Administración Donación (GEF TF Nº 094428/AR),13534000,,
Presidencia de la Nación,Administración de Parques Nacionales,Conservación de la Biodiversidad (GEF TF Nº 094428/AR),Reparación Seccional El Sauco Parque Nacional Patagonia y Vivienda de Guardaparques PN Patagonia,19000000,,
Presidencia de la Nación,Administración de Parques Nacionales,Programa de Desarrollo de Corredores Turísticos (BID Nº 2606/OC-AR),Administración Préstamo (BID Nº 2606/OC-AR),1795000,,
Presidencia de la Nación,Administración de Parques Nacionales,Programa de Desarrollo de Corredores Turísticos (BID Nº 2606/OC-AR),Centro de Atención al Visitante en el Parque Nacional Lago Puelo (BID Nº 2606/OC-AR),1000000,,
Presidencia de la Nación,Administración de Parques Nacionales,Programa de Desarrollo de Corredores Turísticos (BID Nº 2606/OC-AR),Construcción Muelles en Puerto Frías y Puerto Alegre en San Carlos de Bariloche - Parque Nacional Nahuel Huapi,4874306,,
Presidencia de la Nación,Administración de Parques Nacionales,Infraestructura en Áreas Naturales Protegidas,Dirección y Administración,2222938,,
Presidencia de la Nación,Administración de Parques Nacionales,Infraestructura en Áreas Naturales Protegidas,Asistencia y Supervisión Técnica y Regional,3337061,,
Presidencia de la Nación,Administración de Parques Nacionales,Infraestructura en Áreas Naturales Protegidas,Refacción Centro de Visitantes - PN El Palmar,8520000,,
Presidencia de la Nación,Administración de Parques Nacionales,Infraestructura en Áreas Naturales Protegidas,Construcción de Galpón de Servicios Auxiliares- Parque Nacional Lago Puelo,233168,,
Presidencia de la Nación,Administración de Parques Nacionales,Infraestructura en Áreas Naturales Protegidas,Construcción de Puente de Acceso al Área Operativa-Parque Nacional Chaco,204571,,
Presidencia de la Nación,Administración de Parques Nacionales,Infraestructura en Áreas Naturales Protegidas,Renovación del Sistema Cloacal de toda el Área Administrativa del Parque Nacional El Palmar,4200000,,
Presidencia de la Nación,Administración de Parques Nacionales,Infraestructura en Áreas Naturales Protegidas,Reparación Muelle Cabecera Norte-Parque Nacional Lago Puelo,20214312,,
Presidencia de la Nación,Administración de Parques Nacionales,Infraestructura en Áreas Naturales Protegidas,Restauración del Edificio de Parques Nacionales,80000000,,
Presidencia de la Nación,Administración de Parques Nacionales,Infraestructura en Áreas Naturales Protegidas,Reparación del Camino al Tronador-Parque Nacional Nahuel Huapi,26092440,,
Presidencia de la Nación,Administración de Parques Nacionales,Infraestructura en Áreas Naturales Protegidas,Refacción y ampliación del Carneadero de especies exóticas en el Parque Nacional El Palmar,2714184,,
Presidencia de la Nación,Administración de Parques Nacionales,Infraestructura en Áreas Naturales Protegidas,Construcción de Intendencia en el Parque Nacional Patagonia,8250000,,
Presidencia de la Nación,Sindicatura General de la Nación,Control Interno del Poder Ejecutivo Nacional,Administración y Servicios de Apoyo,377508367,,
Presidencia de la Nación,Sindicatura General de la Nación,Control Interno del Poder Ejecutivo Nacional,Asistencia Técnica,25738726,,
Presidencia de la Nación,Sindicatura General de la Nación,Control Interno del Poder Ejecutivo Nacional,Acciones del Instituto Superior de Control de la Gestión Pública,9503910,,
Presidencia de la Nación,Sindicatura General de la Nación,Control Interno del Poder Ejecutivo Nacional,Control Interno,568657066,,
Presidencia de la Nación,Autoridad Regulatoria Nuclear,Regulación y Fiscalización de las Actividades Nucleares,Regulación y Fiscalización de las Actividades Nucleares,460279624,,
Presidencia de la Nación,Autoridad Regulatoria Nuclear,Regulación y Fiscalización de las Actividades Nucleares,Convenio para la Aplicación de Salvaguardias Nucleares,3877208,,
Presidencia de la Nación,Instituto Nacional de Promoción Turística,,,,550000000,si
Presidencia de la Nación,Instituto Nacional de Promoción Turística,Promoción del Turismo Receptivo Internacional,Gestión y Administración,30410393,?,
Presidencia de la Nación,Instituto Nacional de Promoción Turística,Promoción del Turismo Receptivo Internacional,Marketing y Promoción del Turismo Receptivo Internacional,573301799,?,
Presidencia de la Nación,Agencia Nacional de Discapacidad,Actividades Centrales,Dirección y Conducción,119366951,,
Presidencia de la Nación,Agencia Nacional de Discapacidad,Acciones de Integración de Personas con Discapacidad,Acciones de Integración de Personas con Discapacidad,18768170,,
Presidencia de la Nación,Agencia Nacional de Discapacidad,Acciones de Integración de Personas con Discapacidad,"Coordinación, Supervisión y Administración",4275381,,
Presidencia de la Nación,Agencia Nacional de Discapacidad,Acciones de Integración de Personas con Discapacidad,Protección de Derechos e Inclusión de las Personas con Discapacidad,27525964,,
Presidencia de la Nación,Agencia Nacional de Discapacidad,Acciones de Integración de Personas con Discapacidad,Desarrollo de las Personas con Discapacidad,84244850,,
Presidencia de la Nación,Agencia Nacional de Discapacidad,Pensiones no Contributivas por Invalidez Laborativa,"Coordinación, Supervisión y Administración",549434975,,
Presidencia de la Nación,Agencia Nacional de Discapacidad,Pensiones no Contributivas por Invalidez Laborativa,Pensiones no Contributivas por Invalidez,113670223113,,
Presidencia de la Nación,Agencia Nacional de Discapacidad,Atención Médica a los Beneficiarios de Pensiones no Contributivas,"Coordinación, Supervisión y Administración",8859957,,
Presidencia de la Nación,Agencia Nacional de Discapacidad,Atención Médica a los Beneficiarios de Pensiones no Contributivas,Atención Médica a los Beneficiarios de Pensiones no Contributivas,18126039178,,
Presidencia de la Nación,Agencia Nacional de Discapacidad,Prevención y Control de Discapacidades,Prevención y Control de Discapacidades,263518543,,
Presidencia de la Nación,Agencia Nacional de Discapacidad,Prevención y Control de Discapacidades,"Coordinación, Supervisión y Administración",9737467,,
Presidencia de la Nación,Secretaría General,"Actividades Comunes a la Secretaría de Deportes, Educación Física y Recreación",Conducción y Administración,236819921,,
Presidencia de la Nación,Secretaría General,"Actividades Comunes a la Secretaría de Deportes, Educación Física y Recreación",Conducción y Administración del Centro Nacional de Alto Rendimiento Deportivo (Ce.N.A.R.D.),243496917,,
Presidencia de la Nación,Secretaría General,Conducción del Poder Ejecutivo Nacional,Atención de Actividades del Señor Vicepresidente de la Nación,3385314,,
Presidencia de la Nación,Secretaría General,Conducción del Poder Ejecutivo Nacional,Coordinación Técnica Administrativa,1772002751,,
Presidencia de la Nación,Secretaría General,Conducción del Poder Ejecutivo Nacional,"Seguridad, Logística y Comunicaciones",36968201,,
Presidencia de la Nación,Secretaría General,Conducción del Poder Ejecutivo Nacional,Atención de Actividades del Señor Presidente de la Nación,130920216,,
Presidencia de la Nación,Secretaría General,Conducción del Poder Ejecutivo Nacional,Obispado Castrense,2800000,,
Presidencia de la Nación,Secretaría General,Conducción del Poder Ejecutivo Nacional,Remodelación Casa de Gobierno - Etapa VIII,191666210,,
Presidencia de la Nación,Secretaría General,Conducción del Poder Ejecutivo Nacional,Remodelación Residencia Presidencial de Olivos,43471962,,
Presidencia de la Nación,Secretaría General,Conducción del Poder Ejecutivo Nacional,Remodelación Casa de Gobierno - Etapa XIII,6497589,,
Presidencia de la Nación,Secretaría General,Conducción del Poder Ejecutivo Nacional,Puesta en Valor de los Vitrales de Casa de Gobierno,20885107,,
Presidencia de la Nación,Secretaría General,Desarrollo del Deporte y del Alto Rendimiento Deportivo,Apoyo a Centros Regionales de Desarrollo Deportivos,63394332,,
Presidencia de la Nación,Secretaría General,Desarrollo del Deporte y del Alto Rendimiento Deportivo,Promoción del Alto Rendimiento Deportivo: Programa Nacional de Deporte Federado y de Representación Nacional,230000000,,
Presidencia de la Nación,Secretaría General,Desarrollo del Deporte y del Alto Rendimiento Deportivo,Impulso a las Escuelas de Iniciación Deportiva,50000000,,
Presidencia de la Nación,Secretaría General,Desarrollo del Deporte y del Alto Rendimiento Deportivo,Fomento de Clubes Deportivos y Sociales: Programa Nacional Clubes Argentinos,108740426,,
Presidencia de la Nación,Secretaría General,Desarrollo del Deporte y del Alto Rendimiento Deportivo,Construcción del Polideportivo CERENA,38676124,,
Presidencia de la Nación,Secretaría General,Asistencia Médico - Deportiva y Control Antidoping,Prevención y Control Antidoping,20000000,,
Presidencia de la Nación,Secretaría Legal y Técnica,Asistencia Legal y Técnica,Asistencia Legal y Técnica,311535049,,
Presidencia de la Nación,Secretaría Legal y Técnica,Asistencia Legal y Técnica,Registro de los Actos de Gobierno,96961353,,
Presidencia de la Nación,Secretaría Legal y Técnica,Asistencia Legal y Técnica,Registro de Dominios de Internet,45017930,,
Presidencia de la Nación,Secretaría de Gobierno de Ambiente y Desarrollo Sustentable,Actividades Centrales,Conducción y Coordinación,437352620,,
Presidencia de la Nación,Secretaría de Gobierno de Ambiente y Desarrollo Sustentable,Desarrollo Sustentable de la Cuenca Matanza - Riachuelo,Administración y Gestión del Proyecto (BIRF N° 7706-AC),26690756,,
Presidencia de la Nación,Secretaría de Gobierno de Ambiente y Desarrollo Sustentable,Desarrollo Sustentable de la Cuenca Matanza - Riachuelo,Acciones de Saneamiento (BIRF N° 7706-AC),2314103723,,
Presidencia de la Nación,Secretaría de Gobierno de Ambiente y Desarrollo Sustentable,Desarrollo Sustentable de la Cuenca Matanza - Riachuelo,Reducción Contaminación Industrial y Ordenamiento Ambiental (BIRF N°7706-AC),16164563,,
