jurisdiccion,entidad,programa,actividad,credito_original,aumento,marcar_hijos_con_posible_reasignacion
Ministerio de Agroindustria,Ministerio de Agroindustria,Políticas para la Gestión del Riesgo Agropecuario,Sistema Nacional para la Prevención y Mitigación de Emergencias y Desastres Agropecuarios (Ley Nº 26.509),500000000,0,no
Ministerio de Agroindustria,Ministerio de Agroindustria,Programa de Servicios Agrícolas Provinciales,Agencia Nacional Acreditada ante el Fondo Verde para el Clima,3934447,0,no
Ministerio de Agroindustria,Ministerio de Agroindustria,Programa de Servicios Agrícolas Provinciales,"Construcción Muelles Pescadores Artesanales, Ushuaia y Almanza,  Tierra del Fuego (BID N°  3806)",4152596,0,no
Ministerio de Agroindustria,Ministerio de Agroindustria,Programa de Servicios Agrícolas Provinciales,Gestión Integral de Riesgos en el Sistema Agroidustrial Rural-  GIRSAR- BIRF,42960118,0,no
Ministerio de Agroindustria,Ministerio de Agroindustria,Programa de Servicios Agrícolas Provinciales,"Mejoramiento de la Infraestructura de Riego, Sistema Hídrico Figueroa, Santiago del Estero (BID N° 3806)",5311395,0,no
Ministerio de Agroindustria,Ministerio de Agroindustria,Programa de Servicios Agrícolas Provinciales,Mejoramiento del Riego en Colalao del Valle (BID N° 3806),12138349,0,no
Ministerio de Agroindustria,Ministerio de Agroindustria,Programa de Servicios Agrícolas Provinciales,Mejoramiento y Readecuación Si,4998936,0,no
Ministerio de Agroindustria,Ministerio de Agroindustria,Programa de Servicios Agrícolas Provinciales,Optimización de Sistema de Riego en La Rioja (BID N° 3806/OC-AR),10463840,0,no
Ministerio de Agroindustria,Ministerio de Agroindustria,Programa de Servicios Agrícolas Provinciales,Programa de Servicios Agrícolas Provinciales - PROSAP - FONPLATA ARG-22/2014,138496618,0,no
Ministerio de Agroindustria,Ministerio de Agroindustria,Programa de Servicios Agrícolas Provinciales,Programa de Servicios Agrícolas Provinciales - PROSAP BID IV,11577814,0,no
Ministerio de Agroindustria,Servicio Nacional de Sanidad y Calidad Agroalimentaria,Acciones para Contribuir a Asegurar la Protección Vegetal,Acciones de Bioseguridad Agroambiental,34060803,0,no
Ministerio de Agroindustria,Servicio Nacional de Sanidad y Calidad Agroalimentaria,Acciones para Contribuir a Asegurar la Protección Vegetal,Acciones de Certificación Fitosanitaria,99178109,0,no
Ministerio de Agroindustria,Servicio Nacional de Sanidad y Calidad Agroalimentaria,Acciones para Contribuir a Asegurar la Protección Vegetal,Acciones de Control sobre  Huanglongbing,12297855,0,no
Ministerio de Agroindustria,Servicio Nacional de Sanidad y Calidad Agroalimentaria,Acciones para Contribuir a Asegurar la Protección Vegetal,Acciones de Control sobre la plaga de Carpocapsa,15682317,0,no
Ministerio de Agroindustria,Servicio Nacional de Sanidad y Calidad Agroalimentaria,Acciones para Contribuir a Asegurar la Protección Vegetal,Acciones de Control sobre la plaga de Langosta y Tucura,22113560,0,no
Ministerio de Agroindustria,Servicio Nacional de Sanidad y Calidad Agroalimentaria,Acciones para Contribuir a Asegurar la Protección Vegetal,Acciones de Control sobre la plaga de Lobesia Botrana,28438869,0,no
Ministerio de Agroindustria,Servicio Nacional de Sanidad y Calidad Agroalimentaria,Acciones para Contribuir a Asegurar la Protección Vegetal,Acciones de Control sobre la plaga de Mosca de los Frutos,22120268,0,no
Ministerio de Agroindustria,Servicio Nacional de Sanidad y Calidad Agroalimentaria,Acciones para Contribuir a Asegurar la Protección Vegetal,Acciones de Control sobre la plaga del Picudo Mexicano Algodonero,19809411,0,no
Ministerio de Agroindustria,Servicio Nacional de Sanidad y Calidad Agroalimentaria,Acciones para Contribuir a Asegurar la Protección Vegetal,Acciones de Control sobre la sanidad de Embalajes de Madera,44207576,0,no
Ministerio de Agroindustria,Servicio Nacional de Sanidad y Calidad Agroalimentaria,Acciones para Contribuir a Asegurar la Protección Vegetal,Acciones de Control sobre Material de Propagación,35101633,0,no
Ministerio de Agroindustria,Servicio Nacional de Sanidad y Calidad Agroalimentaria,Acciones para Contribuir a Asegurar la Protección Vegetal,Acciones de Control sobre Plagas Forestales,35352421,0,no
Ministerio de Agroindustria,Servicio Nacional de Sanidad y Calidad Agroalimentaria,Acciones para Contribuir a Asegurar la Protección Vegetal,Acciones de Coordinación Fitosanitaria,76781444,0,no
Ministerio de Agroindustria,Servicio Nacional de Sanidad y Calidad Agroalimentaria,Acciones para Contribuir a Asegurar la Protección Vegetal,Acciones de Cuarentena Vegetal,43308201,0,no
Ministerio de Agroindustria,Servicio Nacional de Sanidad y Calidad Agroalimentaria,Acciones para Contribuir a Asegurar la Protección Vegetal,Acciones de Fiscalización Permanente de Centros de Tratamientos,12809271,0,no
Ministerio de Agroindustria,Servicio Nacional de Sanidad y Calidad Agroalimentaria,Acciones para Contribuir a Asegurar la Protección Vegetal,Acciones de Respuesta Analítica Fitosanitaria,80551201,0,no
Ministerio de Agroindustria,Servicio Nacional de Sanidad y Calidad Agroalimentaria,Acciones para Contribuir a Asegurar la Protección Vegetal,Acciones de Sanidad Vegetal,5632436,0,no
Ministerio de Agroindustria,Servicio Nacional de Sanidad y Calidad Agroalimentaria,Acciones para Contribuir a Asegurar la Protección Vegetal,Acciones de Vigilancia y Monitoreo,50417019,0,no
Ministerio de Agroindustria,Servicio Nacional de Sanidad y Calidad Agroalimentaria,Acciones para Contribuir a Asegurar la Sanidad Animal,Acción de Control sobre la Sanidad de Porcinos,41251193,0,no
Ministerio de Agroindustria,Servicio Nacional de Sanidad y Calidad Agroalimentaria,Acciones para Contribuir a Asegurar la Sanidad Animal,Acciones de Control de Gestión y Programas Especiales,48377832,0,no
Ministerio de Agroindustria,Servicio Nacional de Sanidad y Calidad Agroalimentaria,Acciones para Contribuir a Asegurar la Sanidad Animal,Acciones de Control de las Enfermedades de los Equinos,44234531,0,no
Ministerio de Agroindustria,Servicio Nacional de Sanidad y Calidad Agroalimentaria,Acciones para Contribuir a Asegurar la Sanidad Animal,Acciones de Control de las Enfermedades que afectan a los Animales Acuáticos,33536142,0,no
Ministerio de Agroindustria,Servicio Nacional de Sanidad y Calidad Agroalimentaria,Acciones para Contribuir a Asegurar la Sanidad Animal,Acciones de Control de las Enfermedades que afectan la Apicultura,37988818,0,no
Ministerio de Agroindustria,Servicio Nacional de Sanidad y Calidad Agroalimentaria,Acciones para Contribuir a Asegurar la Sanidad Animal,Acciones de Control sobre Enfermedades Zoonóticas,34765096,0,no
Ministerio de Agroindustria,Servicio Nacional de Sanidad y Calidad Agroalimentaria,Acciones para Contribuir a Asegurar la Sanidad Animal,Acciones de Control sobre la Sanidad Aviar,45711743,0,no
Ministerio de Agroindustria,Servicio Nacional de Sanidad y Calidad Agroalimentaria,Acciones para Contribuir a Asegurar la Sanidad Animal,Acciones de Control sobre las Enfermedades que afectan a los Pequeños Rumiantes,11648510,0,no
Ministerio de Agroindustria,Servicio Nacional de Sanidad y Calidad Agroalimentaria,Acciones para Contribuir a Asegurar la Sanidad Animal,Acciones de Control sobre Normas Cuarentenarias,47630227,0,no
Ministerio de Agroindustria,Servicio Nacional de Sanidad y Calidad Agroalimentaria,Acciones para Contribuir a Asegurar la Sanidad Animal,Acciones de Control y Erradicación de Aftosa,58807058,0,no
Ministerio de Agroindustria,Servicio Nacional de Sanidad y Calidad Agroalimentaria,Acciones para Contribuir a Asegurar la Sanidad Animal,Acciones de Control y Erradicación de Brucelosis Bovina,41573887,0,no
Ministerio de Agroindustria,Servicio Nacional de Sanidad y Calidad Agroalimentaria,Acciones para Contribuir a Asegurar la Sanidad Animal,Acciones de Control y Erradicación de Enfermedades,44739848,0,no
Ministerio de Agroindustria,Servicio Nacional de Sanidad y Calidad Agroalimentaria,Acciones para Contribuir a Asegurar la Sanidad Animal,Acciones de Control y Erradicación Tuberculosis Bovina,36412353,0,no
Ministerio de Agroindustria,Servicio Nacional de Sanidad y Calidad Agroalimentaria,Acciones para Contribuir a Asegurar la Sanidad Animal,Acciones de Control y Vigilancia Encefalopatía Espongiforme Bovina (BSE),45358450,0,no
Ministerio de Agroindustria,Servicio Nacional de Sanidad y Calidad Agroalimentaria,Acciones para Contribuir a Asegurar la Sanidad Animal,Acciones de Coordinación Sanitaria Animal,74648253,0,no
Ministerio de Agroindustria,Servicio Nacional de Sanidad y Calidad Agroalimentaria,Acciones para Contribuir a Asegurar la Sanidad Animal,Acciones de Respuesta Analítica sobre la Sanidad Animal,64648217,0,no
Ministerio de Agroindustria,Servicio Nacional de Sanidad y Calidad Agroalimentaria,Acciones para Contribuir a Asegurar la Sanidad Animal,Acciones de Vigilancia Epidemiológica y Análisis de Riesgo,47784189,0,no
Ministerio de Agroindustria,Servicio Nacional de Sanidad y Calidad Agroalimentaria,Actividades Centrales,Acciones de Fortalecimiento Institucional,1141536974,0,no
Ministerio de Agroindustria,Servicio Nacional de Sanidad y Calidad Agroalimentaria,Actividades Centrales,"Acciones de Registro de Productos Agroquímicos, Veterinarios y Biológicos",68402951,0,no
Ministerio de Agroindustria,Servicio Nacional de Sanidad y Calidad Agroalimentaria,Actividades Centrales,Acciones Integrales para el Funcionamiento y Aministración del SENASA,398737689,0,no
Ministerio de Ambiente y Desarrollo Sustentable,Administración de Parques Nacionales,Actividades Centrales,"Gestión, Manejo y Fiscalización de Áreas Naturales Protegidas",505937620,0,no
Ministerio de Ambiente y Desarrollo Sustentable,Administración de Parques Nacionales,Atención a Pasividades de Guardaparques,Atención a Pasividades de Guardaparques,67146000,0,no
Ministerio de Ambiente y Desarrollo Sustentable,Administración de Parques Nacionales,Conservación de la Biodiversidad (GEF TF Nº 094428/AR),Administración Donación (GEF TF Nº 094428/AR),19044688,0,no
Ministerio de Ambiente y Desarrollo Sustentable,Administración de Parques Nacionales,Conservación de la Biodiversidad (GEF TF Nº 094428/AR),Construcción de Destacamento y Vivienda para Guardaparquesen el Parque Nacional El Impenetrable,3248826,0,no
Ministerio de Ambiente y Desarrollo Sustentable,Administración de Parques Nacionales,Conservación de la Biodiversidad (GEF TF Nº 094428/AR),Construcción de Galpón/Taller y Alojamiento para para Personal en Tránsito en el Parque Nacional El Impenetrable,3248826,0,no
Ministerio de Ambiente y Desarrollo Sustentable,Administración de Parques Nacionales,Conservación de la Biodiversidad (GEF TF Nº 094428/AR),Construcción de Sede Administración Parque Interjurisdiccional Marino Costero Patagonia Austral,2664266,0,no
Ministerio de Ambiente y Desarrollo Sustentable,Administración de Parques Nacionales,Conservación de la Biodiversidad (GEF TF Nº 094428/AR),Reparación Seccional El Sauco Parque Nacional Patagonia y Vivienda de Guardaparques PN Patagonia,2518126,0,no
Ministerio de Ambiente y Desarrollo Sustentable,Administración de Parques Nacionales,Conservación y Administración de Áreas Naturales Protegidas,Gestión Monumento Natural Bosques Petrificados,8323122,0,no
Ministerio de Ambiente y Desarrollo Sustentable,Administración de Parques Nacionales,Conservación y Administración de Áreas Naturales Protegidas,Gestión Monumento Natural Laguna de los Pozuelos,7491339,0,no
Ministerio de Ambiente y Desarrollo Sustentable,Administración de Parques Nacionales,Conservación y Administración de Áreas Naturales Protegidas,Gestión Operativa de Areas Naturales Protegidas,89727261,0,no
Ministerio de Ambiente y Desarrollo Sustentable,Administración de Parques Nacionales,Conservación y Administración de Áreas Naturales Protegidas,Gestión Parque  Interjurisdiccional Marino Patagonia Austral,8193174,0,no
Ministerio de Ambiente y Desarrollo Sustentable,Administración de Parques Nacionales,Conservación y Administración de Áreas Naturales Protegidas,Gestión Parque Interjurisdiccional Isla Pingüino,600000,0,no
Ministerio de Ambiente y Desarrollo Sustentable,Administración de Parques Nacionales,Conservación y Administración de Áreas Naturales Protegidas,Gestión Parque Nacional Baritú,6051556,0,no
Ministerio de Ambiente y Desarrollo Sustentable,Administración de Parques Nacionales,Conservación y Administración de Áreas Naturales Protegidas,Gestión Parque Nacional Calilegua,15758250,0,no
Ministerio de Ambiente y Desarrollo Sustentable,Administración de Parques Nacionales,Conservación y Administración de Áreas Naturales Protegidas,Gestión Parque Nacional Campo de los Alisos,8162046,0,no
Ministerio de Ambiente y Desarrollo Sustentable,Administración de Parques Nacionales,Conservación y Administración de Áreas Naturales Protegidas,Gestión Parque Nacional Campos del Tuyú,7302519,0,no
Ministerio de Ambiente y Desarrollo Sustentable,Administración de Parques Nacionales,Conservación y Administración de Áreas Naturales Protegidas,Gestión Parque Nacional Chaco,13714819,0,no
Ministerio de Ambiente y Desarrollo Sustentable,Administración de Parques Nacionales,Conservación y Administración de Áreas Naturales Protegidas,Gestión Parque Nacional Copo,9732560,0,no
Ministerio de Ambiente y Desarrollo Sustentable,Administración de Parques Nacionales,Conservación y Administración de Áreas Naturales Protegidas,Gestión Parque Nacional El Leoncito,10532337,0,no
Ministerio de Ambiente y Desarrollo Sustentable,Administración de Parques Nacionales,Conservación y Administración de Áreas Naturales Protegidas,Gestión Parque Nacional El Palmar,25568605,0,no
Ministerio de Ambiente y Desarrollo Sustentable,Administración de Parques Nacionales,Conservación y Administración de Áreas Naturales Protegidas,Gestión Parque Nacional El Rey,13476429,0,no
Ministerio de Ambiente y Desarrollo Sustentable,Administración de Parques Nacionales,Conservación y Administración de Áreas Naturales Protegidas,Gestión Parque Nacional Iberá,5000000,0,no
